"Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48"
"972,2000,NBA,2,56,IND,Jaquay Walls,,,,University of Colorado,,,,,,,,,,,,,,,"
"973,2000,NBA,2,57,ATL,Scoonie Penn,,,,Ohio State University,,,,,,,,,,,,,,,"
"974,2000,NBA,2,58,DAL,Pete Mickeal,,,,University of Cincinnati,,,,,,,,,,,,,,,"
"975,2001,NBA,2,39,NYK,Michael Wright,,,,University of Arizona,,,,,,,,,,,,,,,"
"976,2001,NBA,2,43,NYK,Eric Chenowith,,,,University of Kansas,,,,,,,,,,,,,,,"
"977,2001,NBA,2,44,DAL,Kyle Hill,,,,Eastern Illinois University,,,,,,,,,,,,,,,"
"978,2001,NBA,2,47,DEN,Ousmane Cisse,,,,,,,,,,,,,,,,,,,"
"979,2001,NBA,2,52,MIL,Andre Hutson,,,,Michigan State University,,,,,,,,,,,,,,,"
"980,2001,NBA,2,55,SAC,Maurice Jeffers,,,,Saint Louis University,,,,,,,,,,,,,,,"
"981,2001,NBA,2,56,SAS,Robertas Javtokas\javtoro01,21.104,C,lt,,,,,,,,,,,,,,,,"
"982,2001,NBA,2,58,SAS,Bryan Bracey,,,,University of Oregon,,,,,,,,,,,,,,,"
"983,2002,NBA,2,30,GSW,Steve Logan,,,,University of Cincinnati,,,,,,,,,,,,,,,"
"984,2002,NBA,2,36,NYK,Milos Vujanic,,,,,,,,,,,,,,,,,,,"
"985,2002,NBA,2,39,WAS,Rod Grizzard,,,,University of Alabama,,,,,,,,,,,,,,,"
"986,2002,NBA,2,43,POR,Jason Jennings,,,,Arkansas State University,,,,,,,,,,,,,,,"
"987,2002,NBA,2,45,PHI,Sam Clancy,,,,University of Southern California,,,,,,,,,,,,,,,"
"988,2002,NBA,2,49,SEA,Peter Fehse,,,,,,,,,,,,,,,,,,,"
"989,2002,NBA,2,51,POR,Federico Kammerichs,,,,,,,,,,,,,,,,,,,"
"990,2002,NBA,2,52,MIN,Marcus Taylor,,,,Michigan State University,,,,,,,,,,,,,,,"
"991,2002,NBA,2,55,DAL,Mladen Sekularac,,,,,,,,,,,,,,,,,,,"
"992,2003,NBA,2,34,LAC,Sofoklis Schortsanitis\schorso01,18.008,C,cm,,,,,,,,,,,,,,,,"
"993,2003,NBA,2,35,MIL,Szymon Szewczyk\szewcsz01,20.192,F-C,pl,,,,,,,,,,,,,,,,"
"994,2003,NBA,2,36,CHI,Mario Austin\austima01,21.125,F-C,us,Mississippi State University,,,,,,,,,,,,,,,"
"995,2003,NBA,2,44,HOU,Malick Badiane,,,,,,,,,,,,,,,,,,,"
"996,2003,NBA,2,46,DEN,Sani Be?irovi?\becirsa01,22.043,G,si,,,,,,,,,,,,,,,,"
"997,2003,NBA,2,50,PHI,Paccelis Morlende\morlepa01,22.073,G,fr,,,,,,,,,,,,,,,,"
"998,2003,NBA,2,52,TOR,Remon Van de Hare,,,,,,,,,,,,,,,,,,,"
"999,2003,NBA,2,53,CHI,Tommy Smith,,,,Arizona State University,,,,,,,,,,,,,,,"
"1000,2003,NBA,2,54,POR,Nedžad Sinanovi?\sinanne01,20.153,C,ba,,,,,,,,,,,,,,,,"
"1001,2003,NBA,2,55,MIN,Rick Rickert,,,,University of Minnesota,,,,,,,,,,,,,,,"
"1002,2003,NBA,2,57,DAL,Xue Yuyang\yuyanxu01,20.239,F-C,cn,,,,,,,,,,,,,,,,"
"1003,2004,NBA,2,39,TOR,Albert Miralles\miralal01,22.047,C,es,,,,,,,,,,,,,,,,"
"1004,2004,NBA,2,41,SEA,David Young,,,,North Carolina Central University,,,,,,,,,,,,,,,"
"1005,2004,NBA,2,42,ATL,Viktor Sanikidze\sanikvi01,18.089,F,ge,,,,,,,,,,,,,,,,"
"1006,2004,NBA,2,44,NOH,Tim Pickett,,,,Florida State University,,,,,,,,,,,,,,,"
"1007,2004,NBA,2,48,SAC,Ricky Minard,,,,Morehead State University,,,,,,,,,,,,,,,"
"1008,2004,NBA,2,49,MEM,Sergei Lishouk\lishcse01,22.091,C-F,ua,,,,,,,,,,,,,,,,"
"1009,2004,NBA,2,51,NJN,Christian Drejer,,,,University of Florida,,,,,,,,,,,,,,,"
"1010,2004,NBA,2,52,SAS,Romain Sato,,,,Xavier University,,,,,,,,,,,,,,,"
"1011,2004,NBA,2,54,DET,Rickey Paulding,,,,University of Missouri,,,,,,,,,,,,,,,"
"1012,2004,NBA,2,56,LAL,Marcus Douthit,,,,Providence College,,,,,,,,,,,,,,,"
"1013,2004,NBA,2,57,SAS,Sergei Karaulov\karause01,22.076,C,uz,,,,,,,,,,,,,,,,"
"1014,2004,NBA,2,58,MIN,Blake Stepp,,,,Gonzaga University,,,,,,,,,,,,,,,"
"1015,2004,NBA,2,59,IND,Rashad Wright,,,,University of Georgia,,,,,,,,,,,,,,,"
"1016,2005,NBA,1,11,ORL,Fran Vázquez\vazqufr01,22.064,,es,,,,,,,,,,,,,,,,"
"1017,2005,NBA,2,35,POR,Ricky Sanchez,,,,,,,,,,,,,,,,,,,"
"1018,2005,NBA,2,46,IND,Erazem Lorbek\lorbeer01,21.133,F,si,,,,,,,,,,,,,,,,"
"1019,2005,NBA,2,52,DEN,Axel Hervelle\herveax01,21.211,F,be,,,,,,,,,,,,,,,,"
"1020,2005,NBA,2,59,ATL,Cenk Akyol\akyolce01,18.078,G,tr,,,,,,,,,,,,,,,,"
"1021,2006,NBA,2,40,SEA,Denham Brown,,,,University of Connecticut,,,,,,,,,,,,,,,"
"1022,2006,NBA,2,44,ORL,Lior Eliyahu\eliyali01,20.297,F,il,,,,,,,,,,,,,,,,"
"1023,2006,NBA,2,48,WAS,Vladimir Veremeenko\veremvl01,21.347,F,by,,,,,,,,,,,,,,,,"
"1024,2006,NBA,2,53,SEA,Yotam Halperin\halpeyo01,22.161,G,il,,,,,,,,,,,,,,,,"
"1025,2006,NBA,2,55,CLE,Ejike Ugboaja\ugboaej01,21.036,F,ng,,,,,,,,,,,,,,,,"
"1026,2006,NBA,2,56,TOR,Edin Bav?i?\bavcied01,22.028,C-F,ba,,,,,,,,,,,,,,,,"
"1027,2006,NBA,2,57,MIN,Loukas Mavrokefalidis,,,,,,,,,,,,,,,,,,,"
"1028,2006,NBA,2,58,DAL,J.R. Pinnock,,,,George Washington University,,,,,,,,,,,,,,,"
"1029,2007,NBA,1,30,PHI,Petteri Koponen\koponpe01,19.080,G,fi,,,,,,,,,,,,,,,,"
"1030,2007,NBA,2,39,MIA,Stanko Bara?\baracst01,20.323,C,ba,,,,,,,,,,,,,,,,"
"1031,2007,NBA,2,43,NOK,Adam Haluska,,,,University of Iowa,,,,,,,,,,,,,,,"
"1032,2007,NBA,2,44,ORL,Reyshawn Terry,,,,University of North Carolina,,,,,,,,,,,,,,,"
"1033,2007,NBA,2,45,LAC,Jared Jordan,,,,Marist College,,,,,,,,,,,,,,,"
"1034,2007,NBA,2,50,DAL,Renaldas Seibutis\seibure01,21.345,G,lt,,,,,,,,,,,,,,,,"
"1035,2007,NBA,2,54,HOU,Brad Newley\newlebr01,22.135,F-G,au,,,,,,,,,,,,,,,,"
"1036,2007,NBA,2,55,UTA,Herbert Hill,,,,Providence College,,,,,,,,,,,,,,,"
"1037,2007,NBA,2,57,DET,Sammy Mejia,,,,DePaul University,,,,,,,,,,,,,,,"
"1038,2007,NBA,2,58,SAS,Georgios Printezis\printgi01,22.131,F,gr,,,,,,,,,,,,,,,,"
"1039,2007,NBA,2,60,DAL,Milovan Rakovi?\rakovmi01,22.134,C,rs,,,,,,,,,,,,,,,,"
"1040,2008,NBA,2,44,UTA,Ante Tomi?\tomican01,21.135,C,hr,,,,,,,,,,,,,,,,"
"1041,2008,NBA,2,46,SEA,Trent Plaisted,,,,Brigham Young University Hawaii,,,,,,,,,,,,,,,"
"1042,2008,NBA,2,49,GSW,Richard Hendrix,,,,University of Alabama,,,,,,,,,,,,,,,"
"1043,2008,NBA,2,50,SEA,DeVon Hardin\hardide01,21.329,C,us,University of California,,,,,,,,,,,,,,,"
"1044,2008,NBA,2,51,DAL,Shan Foster,,,,Vanderbilt University,,,,,,,,,,,,,,,"
"1045,2008,NBA,2,53,UTA,Tadija Dragi?evi?\dragita01,22.155,F,rs,,,,,,,,,,,,,,,,"
"1046,2008,NBA,2,54,HOU,Maarty Leunen\leunema01,22.302,F,us,University of Oregon,,,,,,,,,,,,,,,"
"1047,2008,NBA,2,57,SAS,James Gist,,,,University of Maryland,,,,,,,,,,,,,,,"
"1048,2008,NBA,2,59,DET,Deron Washington,,,,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,"
"1049,2009,NBA,2,34,DEN,Sergio Llull\llullse01,21.228,G,es,,,,,,,,,,,,,,,,"
"1050,2009,NBA,2,47,MIN,Henk Norel\norelhe01,21.287,F-C,nl,,,,,,,,,,,,,,,,"
"1051,2009,NBA,2,49,ATL,Sergiy Gladyr\gladyse01,19.256,G,ua,,,,,,,,,,,,,,,,"
"1052,2009,NBA,2,50,UTA,Goran Suton,,,,Michigan State University,,,,,,,,,,,,,,,"
"1053,2009,NBA,2,51,SAS,Jack McClinton,,,,University of Miami,,,,,,,,,,,,,,,"
"1054,2009,NBA,2,54,CHA,Robert Vaden,,,,University of Alabama at Birmingham,,,,,,,,,,,,,,,"
"1055,2009,NBA,2,56,DAL,Ahmad Nivins,,,,Saint Joseph's University,,,,,,,,,,,,,,,"
"1056,2009,NBA,2,57,PHO,Emir Preldži?\preldem01,21.298,F-G,ba,,,,,,,,,,,,,,,,"
"1057,2009,NBA,2,59,LAL,Chinemelu Elonu\elonuch01,22.112,C-F,ng,Texas A&M University,,,,,,,,,,,,,,,"
"1058,2009,NBA,2,60,MIA,Robert Dozier,,,,University of Memphis,,,,,,,,,,,,,,,"
"1059,2010,NBA,2,36,DET,Terrico White,,,,University of Mississippi,,,,,,,,,,,,,,,"
"1060,2010,NBA,2,42,MIA,Da'Sean Butler,,,,West Virginia University,,,,,,,,,,,,,,,"
"1061,2010,NBA,2,45,MIN,Paulo Prestes\prestpa01,22.135,C,br,,,,,,,,,,,,,,,,"
"1062,2010,NBA,2,47,MIL,Tiny Gallon,,,,University of Oklahoma,,,,,,,,,,,,,,,"
"1063,2010,NBA,2,48,MIA,Latavious Williams\willila01,21.092,F,us,,,,,,,,,,,,,,,,"
"1064,2010,NBA,2,49,SAS,Ryan Richards\richary01,19.066,F-C,gb,,,,,,,,,,,,,,,,"
"1065,2010,NBA,2,51,OKC,Magnum Rolle,,,,Louisiana Tech University,,,,,,,,,,,,,,,"
"1066,2010,NBA,2,59,ORL,Stanley Robinson,,,,University of Connecticut,,,,,,,,,,,,,,,"
"1067,2010,NBA,2,60,PHO,Dwayne Collins\collidw01,22.077,F,us,University of Miami,,,,,,,,,,,,,,,"
"1068,2011,NBA,2,51,POR,Jon Diebler\diebljo01,23.006,G,us,Ohio State University,,,,,,,,,,,,,,,"
"1069,2011,NBA,2,54,CLE,Milan Ma?van\macvami01,21.224,F-C,hr,,,,,,,,,,,,,,,,"
"1070,2011,NBA,2,56,LAL,Chukwudiebere Maduabum\maduach01,20.101,F,ng,,,,,,,,,,,,,,,,"
"1071,2011,NBA,2,57,DAL,Targuy Ngombo,,,,,,,,,,,,,,,,,,,"
"1072,2011,NBA,2,58,LAL,Ater Majok\majokat01,23.360,F-C,sd,,,,,,,,,,,,,,,,"
"1073,2011,NBA,2,59,SAS,Ádám Hanga\hangaad01,22.077,G,hu,,,,,,,,,,,,,,,,"
"1074,2012,NBA,2,50,DEN,?zzet Türky?lmaz\turkyiz01,22.045,C-F,tr,,,,,,,,,,,,,,,,"
"1075,2012,NBA,2,56,TOR,Tomislav Zub?i?\zubcito01,22.178,F,hr,,,,,,,,,,,,,,,,"
"1076,2012,NBA,2,57,NJN,?lkan Karaman\karamil01,22.052,F,tr,,,,,,,,,,,,,,,,"
"1077,2012,NBA,2,59,SAS,Marcus Denmon\denmoma01,22.106,G,us,University of Missouri,,,,,,,,,,,,,,,"
"1078,2013,NBA,1,28,SAS,Livio Jean-Charles\jeancli01,19.236,F,gf,,,,,,,,,,,,,,,,"
"1079,2013,NBA,2,45,POR,Marko Todorovi?\todorma01,21.074,F,me,,,,,,,,,,,,,,,,"
"1080,2013,NBA,2,51,ORL,Romero Osby,,,,University of Oklahoma,,,,,,,,,,,,,,,"
"1081,2013,NBA,2,53,IND,Colton Iverson\iversco01,24.004,C,us,Colorado State University,,,,,,,,,,,,,,,"
"1082,2013,NBA,2,54,WAS,Arsalan Kazemi\kazemar01,23.072,F,ir,University of Oregon,,,,,,,,,,,,,,,"
"1083,2013,NBA,2,57,PHO,Alex Oriakhi\oriakal01,23.012,F,us,University of Missouri,,,,,,,,,,,,,,,"
"1084,2013,NBA,2,58,SAS,Deshaun Thomas\thomade01,21.308,F,us,Ohio State University,,,,,,,,,,,,,,,"
"1085,2013,NBA,2,59,MIN,Bojan Dubljevi?\dubljbo01,21.252,F-C,me,,,,,,,,,,,,,,,,"
"1086,2013,NBA,2,60,MEM,J?nis Timma\timmaja01,21.000,F,lv,,,,,,,,,,,,,,,,"
"1087,2014,NBA,2,37,TOR,DeAndre Daniels\daniede01,22.077,F,us,University of Connecticut,,,,,,,,,,,,,,,"
"1088,2014,NBA,2,50,PHO,Alec Brown\brownal01,21.343,F-C,us,University of Wisconsin-Green Bay,,,,,,,,,,,,,,,"
"1089,2014,NBA,2,52,PHI,Vasilije Mici?\micicva01,20.169,G,rs,,,,,,,,,,,,,,,,"
"1090,2014,NBA,2,53,MIN,Alessandro Gentile\gential01,21.231,F,it,,,,,,,,,,,,,,,,"
"1091,2014,NBA,2,54,PHI,Nemanja Dangubi?\dangune01,21.079,G,rs,,,,,,,,,,,,,,,,"
"1092,2014,NBA,2,57,IND,Louis Labeyrie\labeylo01,22.141,F,fr,,,,,,,,,,,,,,,,"
"1093,2014,NBA,2,59,TOR,Xavier Thames\thamexa01,23.164,G,us,San Diego State University,,,,,,,,,,,,,,,"
"1094,2015,NBA,1,26,SAS,Nikola Milutinov\milutni01,20.182,C,rs,,,,,,,,,,,,,,,,"
"1095,2015,NBA,2,39,CHO,Juan Pablo Vaulet\vauleju01,19.099,F,ar,,,,,,,,,,,,,,,,"
"1096,2015,NBA,2,42,UTA,Olivier Hanlan\hanlaol01,22.135,G,ca,Boston College,,,,,,,,,,,,,,,"
"1097,2015,NBA,2,45,BOS,Marcus Thornton\thornma02,22.141,G,us,College of William & Mary,,,,,,,,,,,,,,,"
"1098,2015,NBA,2,47,PHI,Art?ras Gudaitis\gudaiar01,22.011,C,lt,,,,,,,,,,,,,,,,"
"1099,2015,NBA,2,49,WAS,Aaron White\whiteaa01,22.293,F,us,University of Iowa,,,,,,,,,,,,,,,"
"1100,2015,NBA,2,50,ATL,Marcus Eriksson\eriksma01,21.207,G,se,,,,,,,,,,,,,,,,"
"1101,2015,NBA,2,51,ORL,Tyler Harvey\harvety01,21.348,G,us,Eastern Washington University,,,,,,,,,,,,,,,"
"1102,2015,NBA,2,52,DAL,Satnam Singh Bhamara\singhsa01,19.202,C,in,,,,,,,,,,,,,,,,"
"1103,2015,NBA,2,53,CLE,Sir'Dominic Pointer\pointsi01,23.055,G-F,us,St. John's University,,,,,,,,,,,,,,,"
"1104,2015,NBA,2,54,UTA,Dani Díez de la Faya\diezda01,22.084,F,es,,,,,,,,,,,,,,,,"
"1105,2015,NBA,2,55,SAS,Cady Lalanne\lalanca01,23.069,C,ht,University of Massachusetts Amherst,,,,,,,,,,,,,,,"
"1106,2015,NBA,2,57,DEN,Nikola Radi?evi?\radicni01,21.066,G,rs,,,,,,,,,,,,,,,,"
"1107,2015,NBA,2,58,PHI,J.P. Tokoto\tokotjp01,21.288,G-F,us,University of North Carolina,,,,,,,,,,,,,,,"
"1108,2015,NBA,2,59,ATL,Dimitrios Agravanis\agravdi01,20.192,F-C,gr,,,,,,,,,,,,,,,,"
"1109,2015,NBA,2,60,PHI,Luka Mitrovi?\mitrolu01,22.101,F,rs,,,,,,,,,,,,,,,,"
"1110,2016,NBA,2,35,BOS,Rade Zagorac\zagorra01,20.321,G-F,rs,,,,,,,,,,,,,,,,"
"1111,2016,NBA,2,39,NOP,David Michineau\michida01,22.023,G,gp,,,,,,,,,,,,,,,,"
"1112,2016,NBA,2,44,ATL,Isaïa Cordinier\cordiis01,19.212,G,fr,,,,,,,,,,,,,,,,"
"1113,2016,NBA,2,53,DEN,Petr Cornelie\cornepe01,20.338,F,fr,,,,,,,,,,,,,,,,"
"1114,2016,NBA,2,57,MEM,Wang Zhelin\sheliwa01,22.160,C,cn,,,,,,,,,,,,,,,,"
"1115,2016,NBA,2,59,SAC,Isaiah Cousins\cousiis01,22.108,G,us,University of Oklahoma,,,,,,,,,,,,,,,"
"1116,2017,NBA,1,25,ORL,Anžejs Pase??iks\pasecan01,21.190,C,lv,,,,,,,,,,,,,,,,"
"1117,2017,NBA,2,49,DEN,Vlatko ?an?ar\cancavl01,20.078,F,si,,,,,,,,,,,,,,,,"
"1118,2017,NBA,2,50,PHI,Mathias Lessort\lessoma01,21.272,F,mq,,,,,,,,,,,,,,,,"
"1119,2017,NBA,2,55,UTA,Nigel Williams-Goss\willini01,22.285,G,us,Gonzaga University,,,,,,,,,,,,,,,"
"1120,2017,NBA,2,57,BRK,Aleksandar Vezenkov\vezenal01,21.326,F,cy,,,,,,,,,,,,,,,,"
"1121,2017,NBA,2,58,NYK,Ognjen Jaramaz\jaramog01,21.300,G,yu,,,,,,,,,,,,,,,,"
"1122,2017,NBA,2,60,ATL,Alpha Kaba\kabaal01,21.150,F,fr,,,,,,,,,,,,,,,,"
"1123,2018,NBA,1,14,DEN,Michael Porter\portemi01,19.362,F,us,University of Missouri,,,,,,,,,,,,,,,"
"1124,2018,NBA,2,43,DEN,Justin Jackson\jacksju02,21.128,F,ca,University of Maryland,,,,,,,,,,,,,,,"
"1125,2018,NBA,2,44,WAS,Issuf Sanon\sanonis01,18.239,G,ua,,,,,,,,,,,,,,,,"
"1126,2018,NBA,2,51,NOP,Tony Carr\carrto01,20.258,G,us,Pennsylvania State University,,,,,,,,,,,,,,,"
"1127,2018,NBA,2,53,OKC,Devon Hall\hallde01,22.355,G,us,University of Virginia,,,,,,,,,,,,,,,"
"1128,2018,NBA,2,55,CHO,Arnoldas Kulboka\kulboar01,20.173,F,lt,,,,,,,,,,,,,,,,"
"1129,2018,NBA,2,57,OKC,Kevin Hervey\herveke01,21.352,F,us,University of Texas at Arlington,,,,,,,,,,,,,,,"
"1130,2019,NBA,1,1,NOP,Zion Williamson\willizi01,,F,us,Duke University,,,,,,,,,,,,,,,"
"1131,2019,NBA,1,2,MEM,Ja Morant\moranja01,,G,us,Murray State University,,,,,,,,,,,,,,,"
"1132,2019,NBA,1,3,NYK,RJ Barrett\barrerj01,,G-F,ca,Duke University,,,,,,,,,,,,,,,"
"1133,2019,NBA,1,4,LAL,De'Andre Hunter\huntede01,,F,us,University of Virginia,,,,,,,,,,,,,,,"
"1134,2019,NBA,1,5,CLE,Darius Garland\garlada01,,G,us,Vanderbilt University,,,,,,,,,,,,,,,"
"1135,2019,NBA,1,6,PHO,Jarrett Culver\culveja01,,G,us,Texas Tech University,,,,,,,,,,,,,,,"
"1136,2019,NBA,1,7,CHI,Coby White\whiteco01,,G,us,University of North Carolina,,,,,,,,,,,,,,,"
"1137,2019,NBA,1,8,ATL,Jaxson Hayes\hayesja02,,F,us,University of Texas at Austin,,,,,,,,,,,,,,,"
"1138,2019,NBA,1,9,WAS,Rui Hachimura\hachiru01,,F,jp,Gonzaga University,,,,,,,,,,,,,,,"
"1139,2019,NBA,1,10,ATL,Cam Reddish\reddica01,,F,us,Duke University,,,,,,,,,,,,,,,"
"1140,2019,NBA,1,11,MIN,Cameron Johnson\johnsca02,,F,us,University of North Carolina,,,,,,,,,,,,,,,"
"1141,2019,NBA,1,12,CHO,PJ Washington\washipj01,,F,us,University of Kentucky,,,,,,,,,,,,,,,"
"1142,2019,NBA,1,13,MIA,Tyler Herro\herroty01,,G,us,University of Kentucky,,,,,,,,,,,,,,,"
"1143,2019,NBA,1,14,BOS,Romeo Langford\langfro01,,G,us,Indiana University,,,,,,,,,,,,,,,"
"1144,2019,NBA,1,15,DET,Sekou Doumbouya\doumbse01,,F,gn,,,,,,,,,,,,,,,,"
"1145,2019,NBA,1,16,ORL,Chuma Okeke\okekech01,,F,us,Auburn University,,,,,,,,,,,,,,,"
"1146,2019,NBA,1,17,BRK,Nickeil Alexander-Walker\alexani01,,G,ca,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,"
"1147,2019,NBA,1,18,IND,Goga Bitadze\bitadgo01,,C,ge,,,,,,,,,,,,,,,,"
"1148,2019,NBA,1,19,SAS,Luka Šamani?\samanlu01,,F,hr,,,,,,,,,,,,,,,,"
"1149,2019,NBA,1,20,BOS,Matisse Thybulle\thybuma01,,G,us,University of Washington,,,,,,,,,,,,,,,"
"1150,2019,NBA,1,21,OKC,Brandon Clarke\clarkbr01,,F,ca,Gonzaga University,,,,,,,,,,,,,,,"
"1151,2019,NBA,1,22,BOS,Grant Williams\willigr01,,F,us,University of Tennessee,,,,,,,,,,,,,,,"
"1152,2019,NBA,1,23,UTA,Darius Bazley\bazleda01,,F,us,,,,,,,,,,,,,,,,"
"1153,2019,NBA,1,24,PHI,Ty Jerome\jeromty01,,G,us,University of Virginia,,,,,,,,,,,,,,,"
"1154,2019,NBA,1,25,POR,Nassir Little\littlna01,,F,us,University of North Carolina,,,,,,,,,,,,,,,"
"1155,2019,NBA,1,26,CLE,Dylan Windler\windldy01,,G-F,us,Belmont University,,,,,,,,,,,,,,,"
"1156,2019,NBA,1,27,BRK,Mfiondu Kabengele\kabenmf01,,F,ca,Florida State University,,,,,,,,,,,,,,,"
"1157,2019,NBA,1,28,GSW,Jordan Poole\poolejo01,,G,us,University of Michigan,,,,,,,,,,,,,,,"
"1158,2019,NBA,1,29,SAS,Keldon Johnson\johnske04,,G,us,University of Kentucky,,,,,,,,,,,,,,,"
"1159,2019,NBA,1,30,MIL,Kevin Porter\porteke02,,G,us,University of Southern California,,,,,,,,,,,,,,,"
"1160,2019,NBA,2,31,BRK,Nicolas Claxton\claxtni01,,F,us,University of Georgia,,,,,,,,,,,,,,,"
"1161,2019,NBA,2,32,PHO,KZ Okpala\okpalkz01,,F,us,Stanford University,,,,,,,,,,,,,,,"
"1162,2019,NBA,2,33,PHI,Carsen Edwards\edwarca01,,G,us,Purdue University,,,,,,,,,,,,,,,"
"1163,2019,NBA,2,34,PHI,Bruno Fernando\fernabr01,,F,ao,University of Maryland,,,,,,,,,,,,,,,"
"1164,2019,NBA,2,35,ATL,Marcos Louzada Silva\louzama01,,G,br,,,,,,,,,,,,,,,,"
"1165,2019,NBA,2,36,CHO,Cody Martin\martico01,,G-F,us,University of Nevada Reno,,,,,,,,,,,,,,,"
"1166,2019,NBA,2,37,DAL,Deividas Sirvydis\sirvyde01,,G-F,lt,,,,,,,,,,,,,,,,"
"1167,2019,NBA,2,38,CHI,Daniel Gafford\gaffoda01,,F,us,University of Arkansas,,,,,,,,,,,,,,,"
"1168,2019,NBA,2,39,NOP,Alen Smailagi?\smailal01,,F,rs,,,,,,,,,,,,,,,,"
"1169,2019,NBA,2,40,SAC,Justin James\jamesju01,,G,us,University of Wyoming,,,,,,,,,,,,,,,"
"1170,2019,NBA,2,41,GSW,Eric Paschall\pascher01,,F,us,Villanova University,,,,,,,,,,,,,,,"
"1171,2019,NBA,2,42,PHI,Admiral Schofield\schofad01,,G-F,gb,University of Tennessee,,,,,,,,,,,,,,,"
"1172,2019,NBA,2,43,MIN,Jaylen Nowell\nowelja01,,G,us,University of Washington,,,,,,,,,,,,,,,"
"1173,2019,NBA,2,44,MIA,Bol Bol\bolbo01,,C,sd,University of Oregon,,,,,,,,,,,,,,,"
"1174,2019,NBA,2,45,DET,Isaiah Roby\robyis01,,F,us,University of Nebraska,,,,,,,,,,,,,,,"
"1175,2019,NBA,2,46,ORL,Talen Horton-Tucker\hortota01,,G-F,us,Iowa State University,,,,,,,,,,,,,,,"
"1176,2019,NBA,2,47,SAC,Ignas Brazdeikis\brazdig01,,F,lt,University of Michigan,,,,,,,,,,,,,,,"
"1177,2019,NBA,2,48,LAC,Terance Mann\mannte01,,G-F,us,Florida State University,,,,,,,,,,,,,,,"
"1178,2019,NBA,2,49,SAS,Quinndary Weatherspoon\weathqu01,,G,us,Mississippi State University,,,,,,,,,,,,,,,"
"1179,2019,NBA,2,50,IND,Jarrell Brantley\brantja01,,F,us,College of Charleston,,,,,,,,,,,,,,,"
"1180,2019,NBA,2,51,BOS,Tremont Waters\watertr01,,G,us,Louisiana State University,,,,,,,,,,,,,,,"
"1181,2019,NBA,2,52,CHO,Jalen McDaniels\mcdanja01,,F,us,San Diego State University,,,,,,,,,,,,,,,"
"1182,2019,NBA,2,53,UTA,Justin Wright-Foreman\wrighju02,,G,us,Hofstra University,,,,,,,,,,,,,,,"
"1183,2019,NBA,2,54,PHI,Marial Shayok\shayoma01,,G,ca,Iowa State University,,,,,,,,,,,,,,,"
"1184,2019,NBA,2,55,NYK,Kyle Guy\guyky01,,G,us,University of Virginia,,,,,,,,,,,,,,,"
"1185,2019,NBA,2,56,LAC,Jaylen Hands\handsja01,,G,us,University of California Los Angeles,,,,,,,,,,,,,,,"
"1186,2019,NBA,2,57,NOP,Jordan Bone\bonejo01,,G,us,University of Tennessee,,,,,,,,,,,,,,,"
"1187,2019,NBA,2,58,GSW,Miye Oni\onimi01,,G,us,Yale University,,,,,,,,,,,,,,,"
"1188,2019,NBA,2,59,TOR,Dewan Hernandez\hernade01,,F,us,University of Miami,,,,,,,,,,,,,,,"
"1189,2019,NBA,2,60,SAC,Vanja Marinkovi?\marinva01,,G,rs,,,,,,,,,,,,,,,,"
